employee_id,name,email,age,gender,marital_status,department,job_level,education,monthly_income,years_at_company,years_since_last_promotion,distance_from_home_km,overtime,num_projects,avg_monthly_hours,satisfaction_score,city,hire_date,badge_id,survey_response_id,attrition
2065,Elizabeth Brock,elizabeth.brock@examplecorp.com,37,Male,Married,Research & Development,2,PhD,4924.0,7,3,16.5,No,3.0,162,3,West Michelleton,2019-07-18,BDG-3435-pxzv,964318,No
1137,Michael Roberson,michael.roberson@examplecorp.com,31,Female,Married,Sales,2,PhD,4549.0,5,1,1.2,No,4.0,134,5,Smithfort,07/22/2021,BDG-8333-ndBx,206701,No
5344,Lori Valentine,lori.valentine@examplecorp.com,41,Male,Married,Sales,2,Bachelor,5749.0,5,0,1.2,No,3.0,198,4,North Amyfort,07/20/2021,BDG-8679-yFfV,125874,No
295,Ryan Gonzalez,ryan.gonzalez@examplecorp.com,42,Male,Married,Research & Development,4,Bachelor,11632.0,0,0,15.3,No,1.0,183,5,East James,12 Jul 2026,BDG-7984-GcTd,313154,No
2404,Patricia Harvey,patricia.harvey@examplecorp.com,38,Female,Married,Human Resources,4,Bachelor,,5,4,-4.9,No,4.0,151,4,West Michelle,June 30 2021,BDG-2212-sKxr,246649,No
3999,Joshua Leonard,joshua.leonard@examplecorp.com,48,Female,Single,Engineering,2,Bachelor,4776.0,5,5,38.6,Yes,5.0,225,3,Port Valerie,2021-07-07,BDG-2133-rimC,188672,Yes
3742,Juan Nichols,juan.nichols@examplecorp.com,33,Female,Divorced,Sales,1,Bachelor,3350.0,1,0,3.2,No,3.0,160,3,Luisport,2025-07-08,BDG-7289-zoaI,178902,No
9318,Eric Smith,eric.smith@examplecorp.com,47,Male,Single,Research & Development,2,Bachelor,4941.0,9,8,12.4,No,3.0,151,3,North James,2017-07-17,BDG-7651-FsDG,959283,No
2720,Justin Mcbride,justin.mcbride@examplecorp.com,28,Male,Divorced,Marketing,2,High School,4939.0,0,0,13.4,No,5.0,163,3,Wheelerport,2026-07-09,BDG-1764-pQVS,903962,No
9295,Andrew Kelly,andrew.kelly@examplecorp.com,37,Female,Married,Research & Development,1,,3164.0,1,1,,No,5.0,157,5,Taylorport,05-07-2025,BDG-3229-cBbH,124440,No
5151,Kristin Herman,kristin.herman@examplecorp.com,50,Male,Married,Research & Development,3,High School,7647.0,21,3,11.9,Yes,3.0,185,2,Alexisville,2005-07-17,BDG-9102-BPxs,484427,Yes
2809,Wendy Wright,wendy.wright@examplecorp.com,36,Male,Married,Marketing,1,Bachelor,3k,0,0,11.5,No,3.0,171,2,West Ryanstad,July 08 2026,BDG-4285-LxjT,631682,No
557,Kathryn Williams,kathryn.williams@examplecorp.com,27,Male,Married,Research & Development,1,Master,2760.0,0,0,4.9,No,6.0,187,5,Lake Haley,2026-07-03,BDG-2855-XFWD,392695,No
9020,Deborah Price,deborah.price@examplecorp.com,41,Female,Married,MARKETING,3,Bachelor,7137.0,3,3,8.4,No,5.0,156,4,North Miranda,07/02/2023,BDG-7665-RSyE,311265,No
4796,Connor Benton,connor.benton@examplecorp.com,37,Male,Single,Sales,1,High School,3233.0,0,0,6.3,No,4.0,168,3,Jamieton,2026-07-03,BDG-0472-XDUa,526232,No
2470,Robert Stewart,robert.stewart@examplecorp.com,39,Female,Single,Engineering,2,Bachelor,5333.0,17,8,2.5,No,6.0,162,3,West Kathrynshire,11-07-2009,BDG-9776-IMEL,600590,No
3739,Rachel Warren,rachel.warren@examplecorp.com,35,Female,Single,Research & Development,3,Bachelor,7253.0,12,0,10.6,No,1.0,201,2,East Ericastad,07/11/2014,BDG-0056-hsfY,947469,No
4287,Judith Myers,judith.myers@examplecorp.com,39,Male,Married,Engineering,4,Master,7778.0,4,2,,No,5.0,133,2,Johnsonstad,2022-07-09,BDG-2733-DMhH,969234,No
2605,Nancy Allen,nancy.allen@examplecorp.com,32,Female,Single,Research & Development,1,Bachelor,3247.0,0,0,25.8,No,6.0,171,3,North Thomasborough,2026-06-29,BDG-0240-jqPh,555000,No
363,Bryan Gomez,bryan.gomez@examplecorp.com,37,Male,Single,Sales,1,Master,2655.0,0,0,4.4,No,6.0,131,4,Robersonshire,2026-07-24,BDG-2528-Frtb,349367,No
6925,Jeffrey Wallace,jeffrey.wallace@examplecorp.com,43,Female,Married,Research & Development,2,High School,6347.0,15,9,4.1,No,2.0,177,4,New Tarafurt,2011-07-20,BDG-9895-zXFU,671828,No
1705,Valerie Reyes,valerie.reyes@examplecorp.com,36,Male,Married,Research & Development,2,Bachelor,5478.0,9,9,21.6,No,4.0,134,4,East Patty,2017-07-15,BDG-5299-gcdz,188105,Yes
2140,Charles Roberts,charles.roberts@examplecorp.com,36,Male,Single,Engineering,4,High School,9376.0,7,3,11.5,No,4.0,161,4,Lake Brittanychester,2019-07-11,BDG-6877-wqYU,926023,No
3240,Heather Ball,heather.ball@examplecorp.com,44,Male,unknown,Sales,2,PhD,5285.0,10,5,37.6,No,3.0,174,4,Andersenborough,2016-07-12,BDG-2369-inIk,965503,No
2384,Krystal Jones,krystal.jones@examplecorp.com,37,Male,Divorced,Engineering,1,High School,3k,5,0,4.8,Yes,3.0,197,3,North Randy,2021-07-22,BDG-1920-MmGk,709380,No
7315,David Hall,david.hall@examplecorp.com,39,Female,Divorced,Marketing,2,Bachelor,4010.0,2,0,3.9,Yes,4.0,195,3,Kinghaven,July 12 2024,BDG-5606-HyqX,834846,Yes
4312,Amanda Hart DVM,amanda.dvm@examplecorp.com,47,Male,Married,Research & Development,3,High School,5967.0,20,17,13.3,No,4.0,167,3,South Katherine,2006-07-25,BDG-4271-PuCc,921831,No
1313,John Anderson,john.anderson@examplecorp.com,45,Male,Married,Research & Development,2,Bachelor,5553.0,2,2,11.6,No,3.0,164,4,Katrinachester,07/09/2024,BDG-1824-Xrar,121615,No
3931,Jennifer Little,jennifer.little@examplecorp.com,29,Female,Single,Sales,2,Bachelor,3966.0,3,0,1.8,No,2.0,229,4,Mooremouth,2023-07-08,BDG-7178-dKJI,960754,No
6184,Rachel Norris,rachel.norris@examplecorp.com,35,Male,Married,Research & Development,3,Bachelor,,13,10,1.9,No,3.0,157,4,Lake Jamesborough,25-07-2013,BDG-2094-sapd,222321,No
1592,Nicolas James,nicolas.james@examplecorp.com,32,Female,Single,Sales,1,Bachelor,3665.0,4,1,1.0,No,,238,2,Paulaland,2022-07-10,BDG-0121-ZKiq,418948,No
9483,Katherine Frey,katherine.frey@examplecorp.com,58,Female,Married,Engineering,5,Bachelor,,32,19,7.1,No,4.0,151,3,Stephanieview,1994-07-21,BDG-5514-BhMI,546850,No
2163,Michael Graham,michael.graham@examplecorp.com,32,Male,Divorced,Sales,2,High School,5053.0,6,1,10.9,No,3.0,152,4,North Aaronside,2020-06-29,BDG-4559-Ykwm,563583,No
2397,Vanessa Coleman,vanessa.coleman@examplecorp.com,32,Female,Divorced,Engineering,1,Bachelor,3014.0,1,0,12.4,No,3.0,125,1,Toddview,03 Jul 2025,BDG-6106-khDR,668175,Yes
318,Ashley Hall,ashley.hall@examplecorp.com,50,Male,,Research & Development,3,Master,8739.0,6,4,9.9,No,1.0,182,3,South Frances,2020-07-25,BDG-9539-ClaX,531369,No
5234,Anthony Berg,anthony.berg@examplecorp.com,45,Male,Single,Sales,2,Bachelor,5145.0,0,0,17.7,No,2.0,141,4,South Feliciaborough,2026-07-09,BDG-6458-QZNu,482485,No
5069,Jesse Murphy,jesse.murphy@examplecorp.com,34,Female,Divorced,Human Resources,1,Bachelor,3472.0,11,11,4.5,No,8.0,197,5,South Christineshire,2015-07-07,BDG-3996-hmog,339925,No
4037,Erica Rose,erica.rose@examplecorp.com,36,Male,Married,Research & Development,2,Bachelor,5043.0,10,0,1.0,No,1.0,155,1,Tonyfort,17 Jul 2016,BDG-0917-hrEl,115199,Yes
3021,Douglas Oliver,douglas.oliver@examplecorp.com,33,Male,Married,Sales,2,Bachelor,5380.0,9,7,16.8,No,3.0,133,4,Lake Katherine,June 27 2017,BDG-8826-wimr,153794,No
8229,Latoya Fitzgerald,latoya.fitzgerald@examplecorp.com,39,Male,Married,Marketing,4,Master,10142.0,7,4,6.4,No,1.0,180,3,Hammondburgh,05-07-2019,BDG-5364-iUbY,443697,No
5296,Leslie Moody,leslie.moody@examplecorp.com,45,Male,Married,  Research & Development  ,2,Master,4864.0,15,10,9.9,No,4.0,145,3,Lake Cindy,2011-07-13,BDG-0150-OSqf,511164,No
3973,Mrs. Amanda Kelley DDS,mrs..dds@examplecorp.com,44,Female,Married,Research & Development,2,High School,5460.0,16,14,4.0,No,2.0,194,4,Velezhaven,2010-07-01,BDG-0695-UtOk,149631,No
5371,Francis Walker,francis.walker@examplecorp.com,29,Female,Single,Research & Development,1,Bachelor,2531.0,0,0,1.4,Yes,4.0,191,3,East Lisaview,2026-07-05,BDG-1151-Grdy,835137,No
4134,Joseph Montgomery,joseph.montgomery@examplecorp.com,45,Female,N/A,Sales,2,Bachelor,5458.0,5,4,1.8,No,3.0,159,3,West Brandy,2021-07-04,BDG-0679-kArk,420125,No
975,Taylor Taylor,taylor.taylor@examplecorp.com,44,Female,Single,Engineering,2,Bachelor,5019.0,9,3,9.4,No,2.0,183,4,Edwardshaven,2017-07-22,BDG-8069-ZDpX,161579,No
7292,Jay Walker,jay.walker@examplecorp.com,43,Male,Married,sales,1,PhD,2659.0,13,7,5.9,No,3.0,148,4,Jacksonbury,2013-06-28,BDG-8121-QhsM,900046,No
955,Kristy Hart,kristy.hart@examplecorp.com,29,Male,Married,Engineering,4,Master,12636.0,4,1,1.5,Yes,1.0,196,2,Maryfort,July 02 2022,BDG-2072-ERMK,290950,No
9402,Marcia Lin,marcia.lin@examplecorp.com,30,Male,Divorced,Engineering,3,Master,7420.0,2,0,3.9,No,4.0,200,4,West Angelside,2024-07-21,BDG-9691-CJcl,275670,Yes
5017,Andrew Jacobs,andrew.jacobs@examplecorp.com,47,Female,Single,Sales,2,Bachelor,6233.0,7,3,1.8,No,4.0,184,3,Lake Shawn,2019-07-04,BDG-5885-BLmr,549697,No
9829,Brandon Thomas,brandon.thomas@examplecorp.com,36,Female,Married,Research & Development,2,Bachelor,3993.0,10,2,1.0,No,4.0,168,1,North Michael,2016-06-27,BDG-9579-Tjbr,643265,Yes
7491,Ashley Bell,ashley.bell@examplecorp.com,47,Male,Divorced,Sales,4,Bachelor,11807.0,18,13,4.2,No,6.0,201,2,Port Sean,2008-07-24,BDG-4510-dDWs,156226,No
1641,Justin Stone,justin.stone@examplecorp.com,39,Male,Single,Engineering,3,High School,6617.0,4,4,34.5,Yes,7.0,245,2,Williamsport,2022-07-06,BDG-0162-stta,315983,Yes
1291,Mr. Larry Shaw,mr..shaw@examplecorp.com,42,Male,Married,Engineering,2,Bachelor,5157.0,9,1,7.7,No,3.0,153,3,Montgomeryfurt,2017-07-24,BDG-4696-MaOL,761123,No
1381,Kevin Nguyen,kevin.nguyen@examplecorp.com,34,Male,Married,Research & Development,2,Bachelor,5521.0,5,2,11.8,Yes,3.0,190,5,West Kelsey,2021-07-16,BDG-6073-WfLH,930808,No
1934,Michael Dennis,michael.dennis@examplecorp.com,28,Male,Married,Marketing,3,PhD,7349.0,0,0,4.5,Yes,4.0,217,3,North Josephville,2026-06-26,BDG-7497-rHYM,778289,No
4676,Juan Evans,juan.evans@examplecorp.com,42,Male,Married,Research & Development,1,Bachelor,2901.0,20,10,7.3,No,2.0,183,3,East Judyfort,2006-07-27,BDG-5021-sxpg,434870,Yes
893,Jake Shaw,jake.shaw@examplecorp.com,26,Female,Divorced,Research & Development,1,Bachelor,2869.0,3,1,,No,3.0,162,3,New Molly,2023-06-27,BDG-6930-UbUO,685003,No
7288,Tammy Taylor,tammy.taylor@examplecorp.com,31,Female,Married,Sales,1,Bachelor,2802.0,7,7,2.9,No,4.0,135,3,West Brad,07/06/2019,BDG-9649-ekqv,481023,No
4877,Teresa Obrien,teresa.obrien@examplecorp.com,41,Male,Married,Sales,1,Bachelor,3505.0,11,10,15.9,No,3.0,186,3,Wilsonville,2015-07-22,BDG-6238-pRAO,248678,No
7907,Hunter Campos,hunter.campos@examplecorp.com,39,Female,Married,Engineering,3,Bachelor,7743.0,3,0,4.6,No,3.0,159,4,Heatherton,July 04 2023,BDG-2608-owNn,771606,No
8195,Ryan Barrera,ryan.barrera@examplecorp.com,34,Female,Married,Research & Development,4,Master,,5,4,5.2,No,3.0,179,5,Rileyport,2021-07-13,BDG-8621-Wtdp,724199,No
9943,Dylan Clark,dylan.clark@examplecorp.com,44,Male,Married,Engineering,3,Master,7815.0,1,1,18.5,No,3.0,184,2,South John,2025-07-15,BDG-5712-bOhb,583913,Yes
2467,Bradley Wallace,bradley.wallace@examplecorp.com,34,Male,Single,Sales,4,Master,10462.0,1,1,9.6,No,2.0,187,4,South Christophermouth,2025-07-20,BDG-8905-nFFN,544887,No
7658,Stephanie Cortez,stephanie.cortez@examplecorp.com,49,Male,Married,Sales,3,Master,7224.0,21,7,24.0,No,3.0,226,3,Lake Josephport,2005-07-09,BDG-6418-QeGX,968061,No
1914,Jennifer Cooper,jennifer.cooper@examplecorp.com,27,Male,Married,Engineering,2,Master,5368.0,4,2,13.4,No,5.0,160,4,Carlsonfurt,2022-07-02,BDG-6739-xHNs,544679,No
2737,Andrea Oconnor,andrea.oconnor@examplecorp.com,32,Female,Married,Sales,1,Bachelor,2958.0,6,1,1.0,Yes,3.0,192,1,West Johnberg,June 26 2020,BDG-4993-CwCY,952267,No
727,Christian Dawson,christian.dawson@examplecorp.com,34,Female,Single,Research & Development,1,Bachelor,3508.0,1,1,6.4,No,5.0,154,3,Smithville,17-07-2025,BDG-7157-FoUh,578224,No
7215,Pamela Dixon,pamela.dixon@examplecorp.com,54,Male,Married,Sales,3,Bachelor,5894.0,0,0,,Yes,,198,3,Wrightburgh,11 Jul 2026,BDG-4339-EkZu,973526,No
8246,Lisa Henderson,lisa.henderson@examplecorp.com,35,Male,Married,Engineering,1,Bachelor,3596.0,2,1,13.2,No,3.0,151,2,North Jenniferhaven,01 Jul 2024,BDG-7599-HlSp,996624,No
1797,Susan Baldwin,susan.baldwin@examplecorp.com,43,Female,Divorced,Sales,2,Master,5522.0,13,10,19.5,No,3.0,180,3,Williamsside,2013-07-24,BDG-1255-JvEN,814671,No
3846,Elizabeth Key,elizabeth.key@examplecorp.com,28,Male,Married,Research & Development,2,Master,4545.0,6,2,1.6,Yes,2.0,176,3,Port Amanda,2020-06-26,BDG-5855-VWYF,455707,No
6403,Andrea Baker,andrea.baker@examplecorp.com,46,Female,N/A,Engineering,1,Master,2102.0,0,0,1.0,Yes,3.0,227,2,East Victor,09-07-2026,BDG-1908-SfvX,793788,No
937,Amanda Harvey,amanda.harvey@examplecorp.com,33,Male,Married,Engineering,4,Bachelor,10980.0,11,0,6.7,No,2.0,222,2,Franklinview,2015-07-01,BDG-8859-CRID,262498,No
2266,Robert Gutierrez,robert.gutierrez@examplecorp.com,22,Male,Married,Engineering,1,High School,2782.0,0,0,2.9,Yes,1.0,181,2,South Scottborough,2026-06-28,BDG-9886-hThn,492434,No
825,Aaron Schroeder,aaron.schroeder@examplecorp.com,43,Female,Married,Research & Development,4,High School,,7,7,27.9,Yes,2.0,216,3,Lake Stephanieview,July 26 2019,BDG-2058-QmiT,211829,No
7275,Michael Brown,michael.brown@examplecorp.com,30,Male,Married,Engineering,3,Master,6835.0,0,0,19.8,No,2.0,180,4,Lake Julia,07/06/2026,BDG-0649-WDzq,114365,No
1390,Robert Thompson,robert.thompson@examplecorp.com,58,Female,Divorced,Sales,1,Master,3950.0,17,17,6.8,No,4.0,110,3,Johnsonfurt,July 02 2009,BDG-9436-vMBV,850741,No
3565,Claudia Brooks,claudia.brooks@examplecorp.com,52,Female,Single,Research & Development,5,High School,12570.0,8,8,7.7,No,4.0,155,3,Port Bruce,July 06 2018,BDG-4944-otGY,608035,No
5430,Jeffrey Petersen,jeffrey.petersen@examplecorp.com,44,Male,Single,Engineering,3,High School,7861.0,5,4,8.8,No,3.0,143,3,North Madeline,2021-07-08,BDG-3320-qjJC,548365,Yes
7828,Travis Hughes,travis.hughes@examplecorp.com,31,Male,Married,Research & Development,1,Bachelor,3038.0,0,0,1.0,No,2.0,202,4,Adamport,2026-07-12,BDG-2710-xdLc,479073,No
5691,Janet Graves,janet.graves@examplecorp.com,26,Female,,Engineering,2,Bachelor,5866.0,0,0,1.9,No,1.0,190,2,Jenniferborough,2026-06-29,BDG-6402-kdGk,686514,No
7879,Alejandra Ellis,alejandra.ellis@examplecorp.com,42,Female,Married,Sales,5,Bachelor,,1,1,,Yes,4.0,176,2,New Brian,03 Jul 2025,BDG-5414-Nggz,602994,No
1869,Rachel Little,rachel.little@examplecorp.com,22,Male,Married,Engineering,2,High School,4663.0,0,0,2.2,No,3.0,165,2,Johnstonmouth,02-07-2026,BDG-3312-QvAX,670396,No
8203,Raymond Brooks III,raymond.iii@examplecorp.com,36,Female,Married,Marketing,1,PhD,2901.0,3,1,8.0,No,3.0,207,3,Victorchester,2023-07-09,BDG-0028-duDp,264714,No
7487,Robin Ortiz,robin.ortiz@examplecorp.com,42,Female,Married,Engineering,1,Bachelor,4162.0,3,2,36.2,Yes,1.0,197,4,Port Stephanie,July 25 2023,BDG-9420-fAph,101297,No
807,Zachary Cole,zachary.cole@examplecorp.com,34,Female,Married,Sales,3,High School,7336.0,5,3,11.8,No,3.0,158,4,East James,2021-07-04,BDG-8197-nRVm,257558,No
4806,James Williams,james.williams@examplecorp.com,47,Male,Single,Research & Development,3,Bachelor,7992.0,4,4,13.4,Yes,1.0,213,1,Williamville,July 03 2022,BDG-7914-HHeQ,700741,No
9248,Bryce Thompson,bryce.thompson@examplecorp.com,25,Male,Single,Sales,2,PhD,4227.0,0,0,5.1,No,3.0,183,2,Jennifershire,2026-07-22,BDG-1437-XqIf,726843,No
7512,Philip Hodges,philip.hodges@examplecorp.com,59,Male,Married,Marketing,2,High School,4615.0,15,11,,Yes,2.0,167,3,Glendashire,2011-07-01,BDG-2375-lROS,185192,No
8057,Andrew Abbott,andrew.abbott@examplecorp.com,52,Female,Married,Research & Development,2,Master,6121.0,12,5,5.7,No,3.0,191,2,Castanedashire,2014-07-18,BDG-7870-hHfY,125781,Yes
4495,Mark Webster,mark.webster@examplecorp.com,40,Female,Single,Sales,1,High School,3147.0,3,3,10.0,No,3.0,144,4,New Josephbury,2023-06-29,BDG-9384-Rqbt,634482,No
2633,Joseph Smith,joseph.smith@examplecorp.com,44,Female,,Engineering,4,Bachelor,,11,3,14.1,Yes,3.0,220,2,West Robinstad,2015-06-29,BDG-8019-lDBo,474925,No
8994,Colton Green,colton.green@examplecorp.com,22,Female,Single,Human Resources,2,Bachelor,4736.0,0,0,19.2,No,1.0,150,4,Gainesshire,07/15/2026,BDG-1144-FpZG,121754,No
8624,Michael Parsons,michael.parsons@examplecorp.com,54,Male,Single,Sales,3,Bachelor,,0,0,7.0,No,3.0,158,4,Marshallborough,2026-06-29,BDG-8268-qZHa,317355,No
7833,Kelly Williams,kelly.williams@examplecorp.com,44,Female,Married,Sales,1,High School,2011.0,8,4,13.8,No,1.0,195,1,South Charles,2018-07-08,BDG-2387-cewT,825609,Yes
4389,Lauren Smith,lauren.smith@examplecorp.com,37,Female,Married,Marketing,3,Bachelor,7523.0,0,0,7.5,No,6.0,159,2,Port Danielton,2026-06-28,BDG-2736-oYDO,173511,No
146,Joyce Solis,joyce.solis@examplecorp.com,42,Female,Married,Research & Development,1,Master,3163.0,1,1,7.0,No,2.0,158,3,New Rodneymouth,07/02/2025,BDG-7873-EtGd,314096,No
6468,Shelia Cruz,shelia.cruz@examplecorp.com,46,Female,Married,Research & Development,3,High School,5691.0,1,1,8.0,No,2.0,132,4,Knightfurt,07/22/2025,BDG-5482-YKPZ,368601,No
2034,Tiffany Johnson,tiffany.johnson@examplecorp.com,32,Male,Married,Sales,2,High School,4378.0,7,6,13.8,Yes,2.0,141,2,Stevenshire,2019-07-25,BDG-2578-nlVe,197601,No
9223,Jennifer Ray MD,jennifer.md@examplecorp.com,29,Male,Single,Sales,2,Master,4780.0,1,0,24.6,No,3.0,166,3,Lake Ericbury,2025-07-07,BDG-6048-mHaB,791387,No
1166,Levi Lopez,levi.lopez@examplecorp.com,39,Female,Married,MARKETING,4,Bachelor,15239.0,8,4,2.8,No,5.0,179,1,Latoyaland,2018-06-30,BDG-0245-PUxP,184164,No
2051,Alejandro Nguyen,alejandro.nguyen@examplecorp.com,42,Male,Divorced,Research & Development,5,Bachelor,19031.0,16,11,1.0,No,3.0,175,2,Susanton,2010-07-03,BDG-2012-qGtt,544514,No
3761,Elizabeth Camacho,elizabeth.camacho@examplecorp.com,33,Female,Married,Marketing,5,Master,,0,0,-1.5,No,5.0,151,4,Hawkinsview,2026-06-30,BDG-6492-jBdq,351127,No
4436,Jeffrey Holden,jeffrey.holden@examplecorp.com,25,Male,Single,Engineering,2,High School,4k,0,0,7.8,No,1.0,135,2,Levystad,2026-07-18,BDG-0756-HhJJ,252594,No
3431,Austin Grant,austin.grant@examplecorp.com,29,Female,Married,Human Resources,2,Bachelor,4493.0,0,0,12.1,No,3.0,185,2,Lake Alexander,2026-07-15,BDG-4396-AXOP,757006,No
8191,Jordan Harper,jordan.harper@examplecorp.com,41,Male,Single,Engineering,3,Bachelor,8108.0,0,0,,No,4.0,195,3,Brandonfort,2026-07-10,BDG-0741-dbSk,684723,No
8846,Eric Giles,eric.giles@examplecorp.com,45,Female,Single,Research & Development,2,Bachelor,3911.0,15,15,1.5,Yes,5.0,203,3,New Dominiquetown,2011-07-28,BDG-4230-nXUC,811734,No
7070,Melissa Johnson,melissa.johnson@examplecorp.com,55,Female,Married,Marketing,3,Master,,10,1,6.6,Yes,2.0,160,2,Lake Josephstad,22-07-2016,BDG-2506-kFVR,406889,No
4362,Jill Shaw,jill.shaw@examplecorp.com,33,Male,Married,Research & Development,2,Bachelor,5165.0,0,0,34.9,No,5.0,148,2,Leonardhaven,2026-07-03,BDG-0186-cpPj,423394,No
1772,Amanda Hardin,amanda.hardin@examplecorp.com,54,Female,Single,Research & Development,3,Bachelor,10824.0,24,8,16.9,No,1.0,213,4,Rosehaven,2002-07-04,BDG-0466-CsAs,192669,No
3512,Shawna Silva,shawna.silva@examplecorp.com,33,Female,Single,Sales,3,Master,7060.0,4,1,1.0,Yes,2.0,200,1,Daltonport,07/03/2022,BDG-9756-VHol,541830,No
272,Veronica Simpson,veronica.simpson@examplecorp.com,49,Male,Married,Engineering,1,High School,3231.0,5,1,8.1,Yes,1.0,197,2,Port Joshuaborough,07/06/2021,BDG-6556-sqgq,921868,No
8437,Johnathan Rogers,johnathan.rogers@examplecorp.com,33,Male,Divorced,Research & Development,2,High School,7133.0,7,3,5.2,No,3.0,137,3,Simonfurt,2019-07-02,BDG-3781-tdmS,457352,No
2033,Dennis Cooper PhD,dennis.phd@examplecorp.com,28,Male,,Research & Development,2,Bachelor,4081.0,6,3,6.9,No,3.0,187,3,Gregorytown,26-06-2020,BDG-3272-ouBA,790532,No
9991,Kathryn Moore,kathryn.moore@examplecorp.com,34,Female,Married,Research & Development,1,Master,3302.0,5,4,4.8,No,,204,3,Mckenzieville,2021-07-16,BDG-6665-zaaG,484254,No
3811,Morgan Cunningham,morgan.cunningham@examplecorp.com,30,Female,Married,Sales,2,Bachelor,4845.0,1,1,1.0,No,1.0,132,4,South Ann,07/23/2025,BDG-5715-gMxN,745008,No
4347,Daniel Patterson,daniel.patterson@examplecorp.com,42,Male,Married,Sales,3,High School,9067.0,10,8,1.4,No,3.0,129,3,New Jessica,2016-07-19,BDG-7293-gUjj,879675,No
546,Cindy Gomez,cindy.gomez@examplecorp.com,29,Male,Single,Engineering,2,Master,4439.0,0,0,3.4,No,1.0,217,4,Graychester,2026-07-15,BDG-5638-jxAM,647889,No
3242,Phillip Turner,phillip.turner@examplecorp.com,40,Female,Single,Human Resources,2,Bachelor,5060.0,0,0,4.6,Yes,6.0,175,2,Lake Monica,2026-07-21,BDG-0289-qBVW,164690,No
8503,Jonathon Gallagher,jonathon.gallagher@examplecorp.com,41,Male,Married,Research & Development,1,Bachelor,2729.0,5,0,22.7,Yes,3.0,263,3,North Sandymouth,2021-07-04,BDG-6777-rshY,150172,No
3785,Erika Castro ,erika.castro@examplecorp.com,29,Female,Married,Research & Development,2,Master,5343.0,7,2,1.6,No,3.0,200,4,Danielton,2019-07-21,BDG-3889-ZubP,208677,No
7565,Karen Mooney,karen.mooney@examplecorp.com,42,Male,Married,Sales,1,Master,3725.0,9,9,6.0,No,2.0,189,2,Amberburgh,2017-07-26,BDG-2788-VZTf,605224,Yes
921,Russell Murphy,russell.murphy@examplecorp.com,33,Female,Married,Research & Development,1,Bachelor,2440.0,0,0,2.4,Yes,2.0,251,4,Bowersbury,2026-07-20,BDG-9959-dwoc,467109,No
9214,Amanda Brown,amanda.brown@examplecorp.com,26,Female,Single,Engineering,1,Bachelor,2879.0,0,0,1.0,Yes,3.0,221,5,Danielberg,July 18 2026,BDG-1755-Hdze,794538,No
6641,Ann Hobbs,ann.hobbs@examplecorp.com,32,Female,Single,Research & Development,1,Bachelor,3473.0,4,4,4.2,Yes,1.0,253,3,Deanstad,2022-07-16,BDG-0225-PeFw,752292,No
7695,Bradley Duncan,bradley.duncan@examplecorp.com,39,Male,N/A,Research & Development,1,Bachelor,3525.0,0,0,2.2,No,2.0,200,4,Martinezfort,17 Jul 2026,BDG-5459-SORN,592790,No
8231,Stephen Shaw,stephen.shaw@examplecorp.com,39,Female,Married,Research & Development,1,High School,2953.0,1,1,16.9,No,1.0,148,4,Lake Julieberg,17 Jul 2025,BDG-9784-UGnA,481359,No
7127,Jennifer Ramirez,jennifer.ramirez@examplecorp.com,47,Female,Divorced,Research & Development,2,Master,5595.0,19,7,13.8,Yes,5.0,171,2,Stephenport,2007-07-19,BDG-3338-FrBM,597568,No
4279,Robert Newton,robert.newton@examplecorp.com,32,Female,Single,Engineering,1,Bachelor,4762.0,5,5,1.0,No,1.0,193,4,Hernandezburgh,2021-07-13,BDG-5672-UyHf,610529,No
2984,Patricia Gonzalez,patricia.gonzalez@examplecorp.com,36,Male,Married,Engineering,3,Bachelor,9538.0,14,3,5.8,No,6.0,186,4,South Frankmouth,2012-07-25,BDG-9116-ygEp,992514,No
131,Elizabeth Kelley,elizabeth.kelley@examplecorp.com,33,Male,Married,Sales,1,Master,4789.0,10,6,2.5,No,1.0,168,5,Robinsonhaven,July 18 2016,BDG-9511-nRMf,173661,No
7981,David James,david.james@examplecorp.com,34,Male,Single,Sales,2,Bachelor,5243.0,3,1,3.8,Yes,,208,2,West Robertview,2023-07-21,BDG-7361-OJdj,845230,No
2668,Brian Miller,brian.miller@examplecorp.com,40,Male,Married,Engineering,1,Master,3174.0,3,0,2.9,No,,197,3,Maryshire,2023-07-13,BDG-2858-LoUc,720266,No
